# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 15 09:39:16 2023
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_time0_err1: Transit Epoch Upper Unc. [BJD]
# COLUMN koi_time0_err2: Transit Epoch Lower Unc. [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_longp_err1: Long. of Periastron Upper Unc. [deg]
# COLUMN koi_longp_err2: Long. of Periastron Lower Unc. [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_ingress_err1: Ingress Duration Upper Unc. [hrs]
# COLUMN koi_ingress_err2: Ingress Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_srho_err1:  Fitted Stellar Density Upper Unc. [g/cm**3]
# COLUMN koi_srho_err2:  Fitted Stellar Density Lower Unc. [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag
10148521,K01084.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.20427370,1.90000e-06,-1.90000e-06,134.0570200,9.30000e-04,-9.30000e-04,2454967.057,9.30000e-04,-9.30000e-04,0,,,,,,0.4800,0.76,-0.76,1.4012,,,,,,213,,,0.01350,5.90000e-03,-5.90000e-03,,,,1.24,0.71,-0.71,0.022,,,85.37,,,1538.0,,,,,,5.900000,2.40000,-2.40000,44.40,,,,5651.00,84.00,-84.00,4.560,0.300,-0.300,,,,0.8400,0.3100,-0.3100,0.9360,0.0500,-0.0500,0.9000,4.0000,-4.0000,294.596130,47.197449,14.415
5481416,K00836.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.38405380,3.90000e-06,-3.90000e-06,171.5829000,1.10000e-03,-1.10000e-03,2455004.583,1.10000e-03,-1.10000e-03,0,,,,,,0.0200,0.11,-0.11,2.2918,,,,,,1498,,,0.03400,1.60000e-02,-1.60000e-02,,,,2.50,1.20,-1.20,0.031,,,89.95,,,983.0,,,,,,8.300000,1.00000,-1.00000,73.70,,,,4796.00,71.00,-71.00,4.620,0.300,-0.300,,,,0.6690,0.0180,-0.0180,0.6880,0.0190,-0.0190,13.9000,3.7000,-3.7000,299.642850,40.691238,15.836
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,,,,,,4.90146700,3.90000e-05,-3.90000e-05,138.6039000,2.60000e-03,-2.60000e-03,2454971.604,2.60000e-03,-2.60000e-03,0,,,,,,0.9240,0.10,-0.10,4.4100,,,,,,140,,,0.01321,2.00000e-04,-2.00000e-04,,,,1.71,0.17,-0.17,0.060,,,75.63,,,1165.0,,,,,,3.650000,0.17000,-0.17000,57.60,,,,5949.00,50.00,-50.00,4.370,0.100,-0.100,,,,1.1800,0.1100,-0.1100,1.1830,0.0390,-0.0390,2.3000,1.1000,-1.1000,297.028260,48.208611,12.487
5531576,K00837.01,Kepler-240 c,CONFIRMED,CANDIDATE,,,,,,7.95355800,6.50000e-05,-6.50000e-05,174.6610000,2.70000e-03,-2.70000e-03,2455007.661,2.70000e-03,-2.70000e-03,0,,,,,,0.5000,0.65,-0.65,2.6453,,,,,,895,,,0.02760,3.20000e-03,-3.20000e-03,,,,1.99,0.24,-0.24,0.071,,,88.81,,,662.0,,,,,,20.600000,9.40000,-9.40000,47.50,,,,4921.00,84.00,-84.00,4.670,0.300,-0.300,,,,0.6610,0.0230,-0.0230,0.7530,0.0220,-0.0220,0.9000,3.8000,-3.8000,291.158780,40.750271,15.660
5531576,K00837.02,Kepler-240 b,CONFIRMED,CANDIDATE,,,,,,4.14453800,5.00000e-05,-5.00000e-05,135.9263000,4.10000e-03,-4.10000e-03,2454968.926,4.10000e-03,-4.10000e-03,0,,,,,,0.4100,0.71,-0.71,2.2090,,,,,,379,,,0.01770,2.20000e-03,-2.20000e-03,,,,1.28,0.16,-0.16,0.046,,,88.24,,,823.0,,,,,,13.400000,6.10000,-6.10000,25.90,,,,4921.00,84.00,-84.00,4.670,0.300,-0.300,,,,0.6610,0.0230,-0.0230,0.7530,0.0220,-0.0220,0.9000,3.8000,-3.8000,291.158780,40.750271,15.660
5534814,K00838.01,,CANDIDATE,CANDIDATE,,,,,,4.85938430,3.80000e-06,-3.80000e-06,173.0108300,2.60000e-04,-2.60000e-04,2455006.011,2.60000e-04,-2.60000e-04,0,,,,,,0.9980,0.10,-0.10,2.2473,,,,,,5711,,,0.12300,3.10000e-02,-3.10000e-02,,,,13.20,6.90,-6.90,0.057,,,83.08,,,1107.0,,,,,,8.600000,1.40000,-1.40000,284.20,,,,6045.00,127.00,-127.00,4.470,0.300,-0.300,,,,0.9800,0.4500,-0.4500,1.0400,0.1100,-0.1100,1.7000,2.0000,-2.0000,292.214360,40.759762,15.311
5649215,K00839.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.44673610,1.40000e-06,-1.40000e-06,170.6689600,3.80000e-04,-3.80000e-04,2455003.669,3.80000e-04,-3.80000e-04,0,,,,,,1.1100,0.68,-0.68,3.2701,,,,,,3338,,,0.19100,9.10000e-02,-9.10000e-02,,,,18.00,11.00,-11.00,0.035,,,52.14,,,1251.0,,,,,,1.800000,0.80000,-0.80000,371.30,,,,5741.00,99.00,,4.560,0.300,-0.300,,,,0.8500,0.3000,-0.3000,0.9620,0.0520,-0.0520,0.4000,3.7000,-3.7000,298.961120,40.862808,15.021
5651104,K00840.01,Kepler-695 b,CONFIRMED,FALSE POSITIVE,,,,,,3.04032930,1.10000e-06,-1.10000e-06,169.9483300,1.00000e-04,-1.00000e-04,2455002.948,1.00000e-04,-1.00000e-04,0,,,,,,0.7140,0.10,-0.10,1.8021,,,,,,9577,,,0.09650,1.20000e-03,-1.20000e-03,,,,7.70,3.80,-3.80,0.037,,,85.94,,,979.0,,,,,,10.800000,1.20000,-1.20000,867.60,,,,5004.00,75.00,-75.00,4.580,0.300,-0.300,,,,0.7300,0.3600,-0.3600,0.7310,0.0570,-0.0570,13.9000,4.0000,-4.0000,299.316100,40.822380,15.028
5792202,K00841.01,Kepler-27 b,CONFIRMED,NOT DISPOSITIONED,,,,,,15.33524400,3.80000e-05,-3.80000e-05,174.0020000,1.10000e-03,-1.10000e-03,2455007.002,1.10000e-03,-1.10000e-03,0,,,,,,0.8390,0.10,-0.10,3.9354,,,,,,2968,,,0.05706,7.60000e-04,-7.60000e-04,,,,5.72,0.26,-0.26,0.121,,,87.66,,,656.0,,,,,,19.200000,2.10000,-2.10000,100.00,,,,5399.00,60.00,-60.00,4.510,0.200,-0.200,,,,0.9190,0.0410,-0.0410,0.9960,0.0200,-0.0200,1.9000,2.1000,-2.1000,292.236760,41.085880,15.855
5792202,K00841.02,Kepler-27 c,CONFIRMED,NOT DISPOSITIONED,,,,,,31.33055400,7.30000e-05,-7.30000e-05,153.4291000,1.20000e-03,-1.20000e-03,2454986.429,1.20000e-03,-1.20000e-03,0,,,,,,0.8360,0.10,-0.10,5.2233,,,,,,4889,,,0.07316,9.20000e-04,-9.20000e-04,,,,7.34,0.34,-0.34,0.194,,,88.24,,,518.0,,,,,,30.800000,3.40000,-3.40000,156.20,,,,5399.00,60.00,-60.00,4.510,0.200,-0.200,,,,0.9190,0.0410,-0.0410,0.9960,0.0200,-0.0200,1.9000,2.1000,-2.1000,292.236760,41.085880,15.855
5792202,K00841.03,Kepler-27 d,CONFIRMED,CANDIDATE,,,,,,6.54630300,4.00000e-05,-4.00000e-05,133.8540000,2.80000e-03,-2.80000e-03,2454966.854,2.80000e-03,-2.80000e-03,0,,,,,,0.8040,0.10,-0.10,2.9571,,,,,,747,,,0.02792,6.90000e-04,-6.90000e-04,,,,2.80,0.14,-0.14,0.068,,,85.94,,,876.0,,,,,,10.900000,1.20000,-1.20000,38.00,,,,5399.00,60.00,-60.00,4.510,0.200,-0.200,,,,0.9190,0.0410,-0.0410,0.9960,0.0200,-0.0200,1.9000,2.1000,-2.1000,292.236760,41.085880,15.855
5794379,K00842.01,Kepler-241 b,CONFIRMED,CANDIDATE,,,,,,12.71807000,7.50000e-05,-7.50000e-05,175.3540000,2.00000e-03,-2.00000e-03,2455008.354,2.00000e-03,-2.00000e-03,0,,,,,,0.3200,0.95,-0.95,3.1446,,,,,,1185,,,0.03070,5.40000e-03,-5.40000e-03,,,,2.17,0.39,-0.39,0.093,,,89.38,,,548.0,,,,,,30.000000,12.00000,-12.00000,60.70,,,,4709.00,63.00,-63.00,4.640,0.300,-0.300,,,,0.6480,0.0160,-0.0160,0.6710,0.0170,-0.0170,13.9000,3.9000,-3.9000,292.913120,41.060921,15.389
9480189,K00941.01,Kepler-257 c,CONFIRMED,CANDIDATE,,,,,,6.58150100,1.70000e-05,-1.70000e-05,174.7861900,7.60000e-04,-7.60000e-04,2455007.786,7.60000e-04,-7.60000e-04,0,,,,,,0.0300,0.36,-0.36,3.0976,,,,,,2274,,,0.04210,2.30000e-03,-2.30000e-03,,,,3.40,3.80,-3.80,0.062,,,89.95,,,775.0,,,,,,16.900000,4.40000,-4.40000,143.80,,,,5058.00,103.00,-103.00,4.560,0.300,-0.300,,,,0.7500,0.8200,-0.8200,0.7400,0.1400,-0.1400,14.0000,3.3000,-3.3000,297.315980,46.023258,15.471
9941662,K00013.01,Kepler-13 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.76358770,1.00000e-06,-1.00000e-06,120.5651260,1.00000e-05,-1.00000e-05,2454953.565,1.00000e-05,-1.00000e-05,0,,,,,,0.3500,0.10,-0.10,3.1666,,,,,,4633,,,0.07799,2.00000e-04,-2.00000e-04,,,,23.00,16.00,-16.00,0.038,,,85.37,,,3370.0,,,,,,4.400000,1.70000,-1.70000,5153.90,,,,9071.00,200.00,-200.00,3.930,0.300,-0.300,,,,2.7000,1.9000,-1.9000,2.2700,0.4700,-0.4700,0.5800,0.1300,-0.1300,286.971190,46.868359,9.958
11359879,K00128.01,Kepler-15 b,CONFIRMED,NOT DISPOSITIONED,,,,,,4.94278327,9.30000e-07,-9.30000e-07,136.3290040,6.70000e-05,-6.70000e-05,2454969.329,6.70000e-05,-6.70000e-05,0,,,,,,0.5990,0.10,-0.10,3.3820,,,,,,10877,,,0.10060,2.80000e-04,-2.80000e-04,,,,11.97,0.85,-0.85,0.059,,,86.52,,,1097.0,,,,,,10.340000,0.55000,-0.55000,2025.40,,,,5786.00,50.00,-50.00,4.420,0.100,-0.100,,,,1.0900,0.0780,-0.0780,1.1270,0.0270,-0.0270,2.1000,1.3000,-1.3000,296.200590,49.140121,13.758
9480189,K00941.02,Kepler-257 b,CONFIRMED,CANDIDATE,,,,,,2.38266600,1.30000e-05,-1.30000e-05,170.6632000,1.30000e-03,-1.30000e-03,2455003.663,1.30000e-03,-1.30000e-03,0,,,,,,0.5400,0.26,-0.26,1.8525,,,,,,672,,,0.02410,1.40000e-03,-1.40000e-03,,,,2.00,2.20,-2.20,0.032,,,86.52,,,1079.0,,,,,,8.600000,2.30000,-2.30000,55.70,,,,5058.00,103.00,-103.00,4.560,0.300,-0.300,,,,0.7500,0.8200,-0.8200,0.7400,0.1400,-0.1400,14.0000,3.3000,-3.3000,297.315980,46.023258,15.471
9480189,K00941.03,Kepler-257 d,CONFIRMED,CANDIDATE,,,,,,24.66454000,1.10000e-04,-1.10000e-04,189.0203000,1.30000e-03,-1.30000e-03,2455022.020,1.30000e-03,-1.30000e-03,0,,,,,,0.8400,0.11,-0.11,2.9456,,,,,,2417,,,0.05190,2.90000e-03,-2.90000e-03,,,,4.20,4.70,-4.70,0.150,,,88.81,,,498.0,,,,,,41.000000,11.00000,-11.00000,84.60,,,,5058.00,103.00,-103.00,4.560,0.300,-0.300,,,,0.7500,0.8200,-0.8200,0.7400,0.1400,-0.1400,14.0000,3.3000,-3.3000,297.315980,46.023258,15.471
9512687,K00942.01,Kepler-735 b,CONFIRMED,CANDIDATE,,,,,,11.51509300,4.70000e-05,-4.70000e-05,174.8597000,1.40000e-03,-1.40000e-03,2455007.860,1.40000e-03,-1.40000e-03,0,,,,,,0.7100,0.73,-0.73,2.0548,,,,,,1370,,,0.03600,1.50000e-02,-1.50000e-02,,,,2.70,1.20,-1.20,0.092,,,88.81,,,612.0,,,,,,32.000000,15.00000,-15.00000,66.20,,,,5070.00,84.00,-84.00,4.660,0.300,-0.300,,,,0.6900,0.0780,-0.0780,0.7880,0.0250,-0.0250,0.7000,3.9000,-3.9000,284.688870,46.172249,15.386
9513865,K00943.01,Kepler-736 b,CONFIRMED,CANDIDATE,,,,,,3.60144900,1.80000e-05,-1.80000e-05,171.9918000,1.50000e-03,-1.50000e-03,2455004.992,1.50000e-03,-1.50000e-03,0,,,,,,0.2400,0.99,-0.99,2.2486,,,,,,830,,,0.02590,3.70000e-03,-3.70000e-03,,,,2.10,1.10,-1.10,0.043,,,88.81,,,963.0,,,,,,12.200000,4.80000,-4.80000,58.00,,,,5273.00,86.00,-86.00,4.630,0.300,-0.300,,,,0.7400,0.3900,-0.3900,0.8400,0.0660,-0.0660,0.6000,4.1000,-4.1000,285.391330,46.180939,15.733
9595686,K00944.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.10825110,5.90000e-06,-5.90000e-06,170.2440400,5.80000e-04,-5.80000e-04,2455003.244,5.80000e-04,-5.80000e-04,0,,,,,,0.8960,0.10,-0.10,2.5337,,,,,,1880,,,0.04787,7.20000e-04,-7.20000e-04,,,,4.40,2.50,-2.50,0.039,,,80.21,,,1086.0,,,,,,5.180000,0.67000,-0.67000,173.70,,,,5303.00,82.00,-82.00,4.490,0.300,-0.300,,,,0.8400,0.4700,-0.4700,0.7950,0.0800,-0.0800,13.2000,3.8000,-3.8000,294.799740,46.207569,15.361
9605514,K00945.01,Kepler-1666 b,CONFIRMED,CANDIDATE,,,,,,25.84723000,4.50000e-04,-4.50000e-04,188.8755000,5.10000e-03,-5.10000e-03,2455021.876,5.10000e-03,-5.10000e-03,0,,,,,,0.5600,0.17,-0.17,6.1635,,,,,,532,,,0.02188,7.80000e-04,-7.80000e-04,,,,2.55,0.96,-0.96,0.179,,,88.81,,,680.0,,,,,,27.000000,10.00000,-10.00000,31.20,,,,6317.00,119.00,-119.00,4.440,0.300,-0.300,,,,1.0700,0.4000,-0.4000,1.1400,0.1100,-0.1100,0.4100,0.9700,-0.9700,297.951600,46.264721,15.083
9605514,K00945.02,Kepler-1666 c,CONFIRMED,CANDIDATE,,,,,,40.71652000,6.50000e-04,-6.50000e-04,146.3595000,5.60000e-03,-5.60000e-03,2454979.359,5.60000e-03,-5.60000e-03,0,,,,,,0.6000,0.15,-0.15,7.0083,,,,,,705,,,0.02536,8.50000e-04,-8.50000e-04,,,,3.00,1.10,-1.10,0.242,,,88.81,,,585.0,,,,,,37.000000,14.00000,-14.00000,36.10,,,,6317.00,119.00,-119.00,4.440,0.300,-0.300,,,,1.0700,0.4000,-0.4000,1.1400,0.1100,-0.1100,0.4100,0.9700,-0.9700,297.951600,46.264721,15.083
9661877,K00946.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,20.42724100,5.90000e-05,-5.90000e-05,176.7165000,1.90000e-03,-1.90000e-03,2455009.717,1.90000e-03,-1.90000e-03,0,,,,,,1.0400,0.86,-0.86,2.7027,,,,,,1259,,,0.09300,4.10000e-02,-4.10000e-02,,,,9.40,5.80,-5.80,0.148,,,85.94,,,663.0,,,,,,14.800000,7.20000,-7.20000,51.40,,,,5993.00,124.00,-124.00,4.510,0.300,-0.300,,,,0.9300,0.3900,-0.3900,1.0330,0.0880,-0.0880,0.4000,2.4000,-2.4000,296.659150,46.382172,15.163
10118816,K01085.01,Kepler-1735 b,CONFIRMED,CANDIDATE,,,,,,7.71797000,1.40000e-04,-1.40000e-04,139.1551000,6.60000e-03,-6.60000e-03,2454972.155,6.60000e-03,-6.60000e-03,0,,,,,,0.8400,0.63,-0.63,2.1016,,,,,,307,,,0.01850,5.40000e-03,-5.40000e-03,,,,1.06,0.31,-0.31,0.063,,,87.09,,,519.0,,,,,,16.100000,7.80000,-7.80000,15.10,,,,4072.00,74.00,-74.00,4.740,0.300,-0.300,,,,0.5260,0.0100,-0.0100,0.5500,0.0140,-0.0140,14.0000,3.6000,-3.6000,281.050110,47.188148,15.233
10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,,,,,,27.66556000,4.50000e-04,-4.50000e-04,144.8677000,6.00000e-03,-6.00000e-03,2454977.868,6.00000e-03,-6.00000e-03,0,,,,,,0.5100,0.18,-0.18,6.7058,,,,,,439,,,0.01974,6.80000e-04,-6.80000e-04,,,,2.27,0.93,-0.93,0.181,,,88.81,,,644.0,,,,,,28.000000,11.00000,-11.00000,44.30,,,,6058.00,88.00,-88.00,4.410,0.300,-0.300,,,,1.0500,0.4300,-0.4300,1.0310,0.0950,-0.0950,3.6000,1.8000,-1.8000,283.184600,47.155670,14.609
3124412,K01087.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.94895120,1.10000e-06,-1.10000e-06,134.3672500,3.40000e-04,-3.40000e-04,2454967.367,3.40000e-04,-3.40000e-04,0,,,,,,1.2290,0.10,-0.10,3.9030,,,,,,3505,,,0.29720,7.00000e-03,-7.00000e-03,,,,35.00,15.00,-15.00,0.020,,,33.23,,,2037.0,,,,,,1.470000,0.11000,-0.11000,334.60,,,,6269.00,157.00,-157.00,4.410,0.300,-0.300,,,,1.0800,0.4500,-0.4500,1.1100,0.1400,-0.1400,1.4000,1.4000,-1.4000,293.243840,38.273270,14.909
3113266,K01088.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.49793081,1.10000e-07,-1.10000e-07,133.3417900,1.00000e-04,-1.00000e-04,2454966.342,1.00000e-04,-1.00000e-04,0,,,,,,0.9700,0.34,-0.34,0.9577,,,,,,5131,,,0.10900,3.40000e-02,-3.40000e-02,,,,9.20,5.20,-5.20,0.012,,,57.87,,,1890.0,,,,,,1.810000,0.51000,-0.51000,453.70,,,,5346.00,81.00,-81.00,4.590,0.300,-0.300,,,,0.7700,0.3600,-0.3600,0.8450,0.0670,-0.0670,3.3000,3.8000,-3.8000,290.639430,38.284630,15.577
4649305,K00143.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,22.65119700,1.60000e-05,-1.60000e-05,140.3363800,4.90000e-04,-4.90000e-04,2454973.336,4.90000e-04,-4.90000e-04,0,,,,,,0.9310,0.10,-0.10,3.4917,,,,,,2330,,,0.05551,3.90000e-04,-3.90000e-04,,,,8.30,4.30,-4.30,0.174,,,87.66,,,864.0,,,,,,22.670000,0.39000,-0.39000,262.40,,,,6984.00,130.00,-130.00,4.300,0.300,-0.300,,,,1.3700,0.7000,-0.7000,1.3600,0.1900,-0.1900,0.6800,0.3300,-0.3300,290.103330,39.781631,13.682
3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,,,,,,86.67831000,2.00000e-04,-2.00000e-04,175.5964600,8.10000e-04,-8.10000e-04,2455008.596,8.10000e-04,-8.10000e-04,0,,,,,,0.3810,0.10,-0.10,10.1137,,,,,,8117,,,0.08364,5.60000e-04,-5.60000e-04,,,,9.70,5.70,-5.70,0.393,,,89.95,,,447.0,,,,,,66.400000,5.70000,-5.70000,313.30,,,,6166.00,123.00,-123.00,4.420,0.300,-0.300,,,,1.0600,0.6300,-0.6300,1.0800,0.1600,-0.1600,2.1000,1.5000,-1.5000,294.433500,38.355450,14.696
3247268,K01089.02,Kepler-418 c,CONFIRMED,CANDIDATE,,,,,,12.21825500,3.90000e-05,-3.90000e-05,140.3205000,1.10000e-03,-1.10000e-03,2454973.320,1.10000e-03,-1.10000e-03,0,,,,,,0.8850,0.10,-0.10,2.8912,,,,,,1807,,,0.04552,5.70000e-04,-5.70000e-04,,,,5.30,3.10,-3.10,0.106,,,87.09,,,860.0,,,,,,18.000000,1.50000,-1.50000,99.50,,,,6166.00,123.00,-123.00,4.420,0.300,-0.300,,,,1.0600,0.6300,-0.6300,1.0800,0.1600,-0.1600,2.1000,1.5000,-1.5000,294.433500,38.355450,14.696
3232859,K01090.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,8.38721170,1.90000e-06,-1.90000e-06,138.9025700,1.60000e-04,-1.60000e-04,2454971.903,1.60000e-04,-1.60000e-04,0,,,,,,1.2100,0.98,-0.98,1.8380,,,,,,5897,,,0.31000,1.40000e-01,-1.40000e-01,,,,36.00,21.00,-21.00,0.084,,,85.94,,,987.0,,,,,,17.200000,8.30000,-8.30000,456.40,,,,6278.00,96.00,-96.00,4.430,0.300,-0.300,,,,1.0700,0.3900,-0.3900,1.1200,0.1100,-0.1100,0.8600,0.9000,-0.9000,290.862000,38.353580,14.010
3098184,K01091.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,15.23928000,1.30000e-04,-1.30000e-04,369.5610000,4.80000e-03,-4.80000e-03,2455202.561,4.80000e-03,-4.80000e-03,0,,,,,,0.8900,0.23,-0.23,12.7321,,,,,,16447,,,0.15200,1.10000e-02,-1.10000e-02,,,,13.20,5.10,-5.10,0.123,,,80.79,,,690.0,,,,,,5.430000,0.40000,-0.40000,155.90,,,,6164.00,200.00,-200.00,4.670,0.300,-0.300,,,,0.7900,0.3000,-0.3000,1.0700,0.3000,-0.3000,,,,286.000310,38.284599,15.148
